time,EastKootenay_1,Okanagan-Similkameen_1,EastKootenay_2,EastKootenay_3,CentralKootenay_1,CentralOkanagan_1,KootenayBoundary_1,Okanagan-Similkameen_2,Thompson-Nicola_1,Columbia-Shuswap_1,CentralOkanagan_2,Cariboo_1,PeaceRiver_1,CentralKootenay_2,CentralOkanagan_3,EastKootenay_4,Squamish-Lillooet_1,Okanagan-Similkameen_3,KootenayBoundary_2,Thompson-Nicola_2,NorthOkanagan_1,Columbia-Shuswap_2,NorthOkanagan_2,KootenayBoundary_3,Thompson-Nicola_3,Okanagan-Similkameen_4,Squamish-Lillooet_2,EastKootenay_5,CentralKootenay_3,Fraser-FortGeorge_1,KootenayBoundary_4,CentralOkanagan_4,Bulkley-Nechako_1,PeaceRiver_2,Thompson-Nicola_4,KootenayBoundary_5,Columbia-Shuswap_3,EastKootenay_6,SunshineCoast_1,FraserValley_1,Squamish-Lillooet_3,NorthOkanagan_3,Okanagan-Similkameen_5,CentralOkanagan_5,CentralKootenay_4,Fraser-FortGeorge_2,Cariboo_2,NorthOkanagan_4,EastKootenay_7,NorthOkanagan_5,Squamish-Lillooet_4,FraserValley_2,GreaterVancouver_1,Thompson-Nicola_5,SunshineCoast_2,NorthernRockies_1,CentralOkanagan_6,CentralKootenay_5,FraserValley_3,Squamish-Lillooet_5,Columbia-Shuswap_4,GreaterVancouver_2,Bulkley-Nechako_2,Thompson-Nicola_6,Comox-Strathcona_1,PeaceRiver_3,Fraser-FortGeorge_3,FraserValley_4,NorthOkanagan_6,Bulkley-Nechako_3,MountWaddington_1,SunshineCoast_3,Nanaimo_1,Thompson-Nicola_7,Squamish-Lillooet_6,FraserValley_5,Comox-Strathcona_2,Columbia-Shuswap_5,Nanaimo_2,Cariboo_3,GreaterVancouver_3,FraserValley_6,PowellRiver_1,NorthOkanagan_7,Fraser-FortGeorge_4,Okanagan-Similkameen_6,Alberni-Clayoquot_1,MountWaddington_2,KootenayBoundary_7,KootenayBoundary_6,NorthernRockies_2,PowellRiver_2,Comox-Strathcona_3,Cariboo_4,PeaceRiver_4,Squamish-Lillooet_7,NorthOkanagan_8,Bulkley-Nechako_4,Alberni-Clayoquot_2,Fraser-FortGeorge_5,MountWaddington_3,Columbia-Shuswap_6,SunshineCoast_4,FraserValley_8,FraserValley_7,Bulkley-Nechako_5,Cariboo_5,Nanaimo_3,Kitimat-Stikine_1,Comox-Strathcona_4,PowellRiver_3,Fraser-FortGeorge_6,NorthernRockies_3,Columbia-Shuswap_7,PeaceRiver_5,MountWaddington_4,Alberni-Clayoquot_3,Bulkley-Nechako_6,CowichanValley_1,Thompson-Nicola_9,Thompson-Nicola_8,NorthernRockies_4,Comox-Strathcona_5,Kitimat-Stikine_2,CentralKootenay_7,CentralKootenay_6,Cariboo_6,NorthernRockies_5,PeaceRiver_6,MountWaddington_5,SunshineCoast_6,SunshineCoast_5,Comox-Strathcona_6,Kitimat-Stikine_3,Squamish-Lillooet_8,Alberni-Clayoquot_4,GreaterVancouver_4,Bulkley-Nechako_7,Cariboo_7,Kitimat-Stikine_4,Stikine_1,CowichanValley_2,EastKootenay_9,Kitimat-Stikine_5,NorthernRockies_7,NorthernRockies_6,Bulkley-Nechako_8,Fraser-FortGeorge_8,Stikine_2,Kitimat-Stikine_6,PowellRiver_4,Fraser-FortGeorge_7,Stikine_3,Comox-Strathcona_8,EastKootenay_8,Kitimat-Stikine_7,Stikine_4,PeaceRiver_8,Stikine_5,Columbia-Shuswap_9,PeaceRiver_7,Comox-Strathcona_7,Kitimat-Stikine_8,Stikine_6,Bulkley-Nechako_9,Columbia-Shuswap_8,Stikine_7,Skeena-QueenCharlotte_1,MountWaddington_7,Cariboo_8,MountWaddington_6,Skeena-QueenCharlotte_2,Skeena-QueenCharlotte_3,Kitimat-Stikine_10,Skeena-QueenCharlotte_4,Kitimat-Stikine_9,Stikine_8,Stikine_9,Skeena-QueenCharlotte_5,PowellRiver_5,CowichanValley_3,Alberni-Clayoquot_5,CowichanValley_4
2023-04-11 16:00:00,0.5663482530172963,0.5402462360349102,0.5968180134354754,0.5744108569814415,0.4037482885441187,0.38349516603237926,0.3068270718776205,0.609559147830403,0.42879242885264196,0.5349336343307185,0.2826877828136757,0.4424791202077948,0.45618812652890256,0.4131932005185431,0.28118748630329216,0.6018815145595097,0.46854212084501423,0.5008892907934539,0.32955048391152914,0.4450817003320328,0.3229713312407277,0.4388368908452259,0.3293006037008481,0.3289526369802904,0.40173373579575694,0.5470575505330466,0.5662064441839714,0.551048602257868,0.4822555204880532,0.47363586617348724,0.39554902476426207,0.3110760235796346,0.3983125784174491,0.4473760766931771,0.4792260388349474,0.3361550192041583,0.5703855619206184,0.494816869798317,0.6725614040035288,0.6333035937929984,0.5616450807438073,0.42261423452474417,0.6867215934449922,0.2921966686763733,0.48601946722430633,0.3827389572502487,0.4372952768479881,0.4047097102055861,0.5684929949468998,0.43624333581793434,0.6873232211255361,0.6451177635015974,0.6890810204027793,0.4929505188098384,0.6541436307958334,0.8353700014858236,0.38879631321047126,0.42525977544851234,0.6898254211703793,0.6339081214219653,0.5970245972963846,0.6744958543657219,0.390708396839639,0.496691600811275,0.4115917743249124,0.45645772336065654,0.45741394237109195,0.6849088979963333,0.3555393692198954,0.37627129739325027,0.27267491270936045,0.7371150427967531,0.5307473295882847,0.4141761258621155,0.6883366790110295,0.6026941234033718,0.43536156753759564,0.6262557183970991,0.6113375391205487,0.4611339221754533,0.7268013201630517,0.6831773458335335,0.567484558388978,0.5312261423619652,0.38256209670856184,0.705690320114261,0.46798017404276543,0.31090476378263215,0.3751407912490316,0.36309539081242703,0.7991638953091844,0.6134886824386598,0.43272314133103684,0.45175665798521253,0.5224209217383704,0.657342533881304,0.4762205439522959,0.3695979636797167,0.4270839679678779,0.42184352896023647,0.386407808877807,0.5961960742792255,0.6329730096877422,0.7189544832087811,0.6884118121591822,0.3505425328172864,0.43515824903359507,0.5691586000947488,0.6170933621649479,0.4025931982040114,0.6418940543013205,0.4313818022455344,0.7989893488066925,0.6645005595327279,0.4330141377218101,0.2344741308253767,0.5264104197268326,0.3509474558269357,0.6113375391205487,0.4302817353663004,0.4574472254953731,0.8257094581763489,0.401412404264151,0.604507338029323,0.7214625573868708,0.694978770359417,0.446997487516122,0.7857470860878728,0.5967371007987707,0.4207265947851771,0.695856923376842,0.6692023862367854,0.549753490696776,0.6173699434286121,0.691826315259578,0.4738508410245532,0.6568389619267103,0.3669628200991961,0.44160052330116717,0.5777113492733209,0.807735451370526,0.5190133226121688,0.606651524109153,0.580384979643623,0.7131522390019771,0.7200383394386717,0.3946739246004316,0.48976858575826715,0.7638836949504438,0.6727678245113896,0.6038549317239046,0.4918293819263203,0.8974687591006248,0.5946157997452225,0.6049603199625956,0.6245844425699864,0.8149530783035686,0.673312962298859,0.7573311530151146,0.6509677712686474,0.6452697715887674,0.6007583198347152,0.6745744590617181,0.8278797517335077,0.4957071685036755,0.6438481809673091,0.6978891239079289,0.6930963451275839,0.6385997307616895,0.4259092529509252,0.6496604906002806,0.5727763832664904,0.6946627710227514,0.7242573031723967,0.6584398241479171,0.7137476082108416,0.7185528867653564,0.7083579810317219,0.5338307531471552,0.5992639218699571,0.692905952816567,0.4679165865907568,0.5602350352586889
2023-04-11 17:00:00,0.5008133670048515,0.5919224261446273,0.5081156532463946,0.45129334560934087,0.3283110629312117,0.558863713937658,0.3725623235018866,0.739504462120282,0.5368371896017783,0.4019827934145958,0.4144374905758118,0.3969442551577463,0.3768134430084942,0.34174163139466357,0.28059566488366017,0.5184325404587733,0.5332626145960033,0.620208503105186,0.3674874035379279,0.4657009210073297,0.274996751174291,0.3319094584280271,0.3041032719938806,0.29427383789618333,0.4094945923276169,0.6749492314966312,0.5282067351978196,0.4855982258810206,0.3167468114814616,0.4263183709978154,0.34416202117581624,0.5102309415698963,0.32191896052835167,0.3746832106811978,0.4888232586211758,0.37784257495608564,0.4630607349452791,0.3827003194000485,0.5228221600782177,0.5164735435200163,0.5426765708812539,0.3642963404067288,0.7375278668633554,0.21246460111048465,0.3728709512056599,0.34310768641007316,0.3933195331690902,0.2771646667274578,0.48961748158739216,0.19003875707680706,0.5706741617617073,0.5450864380069198,0.5564997641102387,0.44866945744832276,0.5145706210086909,0.7962135539606682,0.605203537467887,0.2867095348660935,0.594436822600918,0.5318814409894006,0.5116109756009026,0.5450978833123903,0.33542474809235784,0.5031673262531183,0.3347189769976676,0.40475308384993025,0.4140116750539419,0.5521697375516662,0.1947273245771367,0.3182334068215696,0.2758786791645298,0.5800604837780163,0.4442288320113675,0.41048320282852213,0.5537926608526254,0.49523706810503954,0.3454884808763766,0.4498161214363739,0.48747034174755566,0.38973911540702055,0.5805348078116208,0.5562559638752154,0.4609045353006043,0.28163549009538075,0.3204953231461252,0.7270663088207773,0.4003323792541645,0.2870083789175073,0.26922408931697533,0.2794269087872691,0.7578081482125836,0.48543053643859635,0.32942081755610053,0.3894884439047032,0.46686561659358766,0.5481704350013599,0.20380641606500585,0.3202196211780212,0.37149621244689074,0.3750039456778548,0.28342468391214315,0.487426728178292,0.4923151290043738,0.5969869247876333,0.5707877237341348,0.3182513340162847,0.3547543095056533,0.4621893151387722,0.5241555830709385,0.323051272138042,0.502290529720461,0.3870151174419421,0.7556944972369389,0.5632085390822905,0.3730805844104498,0.2696029629956662,0.4348927385389804,0.27983667773962023,0.48747034174755566,0.36618179690598773,0.3981765901915634,0.7919828153484211,0.3002181491902452,0.5139497017752338,0.610662735448071,0.5843741183796538,0.38563978243205643,0.7364873492734709,0.5376015083080251,0.28988097100226906,0.5114594717155779,0.5022566494882048,0.4353472805114188,0.5313158502477527,0.5372768251579876,0.4262967765287713,0.5172784125509251,0.31902113939705157,0.37188172515557544,0.46153901628957245,0.7451411747729717,0.47024666209257154,0.5460831073647194,0.480327742066795,0.6793663028608196,0.6848707749690611,0.3231694388333577,0.43766217247904754,0.7902556990631826,0.5673774638096503,0.48216348036728196,0.4453881481530306,0.8168547760557625,0.4658840688125224,0.5312467891290001,0.5324346338204469,0.7948386228782518,0.6502182712544261,0.7629007078782645,0.5476897821179724,0.6204875281877312,0.4893781300596435,0.5796403950891523,0.803593366698789,0.41970803839970205,0.5554205585959079,0.6986188958680509,0.5662250465490919,0.5573920491651891,0.34552097996110986,0.5766751700997199,0.41640964502715566,0.5688137887702351,0.6679996339485497,0.5695609158514201,0.6387187105071803,0.6881080089405172,0.7012529562612849,0.36769207907071816,0.4766120967145552,0.5088907516099277,0.3970713574454918,0.4911735635711763
2023-04-11 18:00:00,0.42229555359054155,0.5701685715895287,0.4200241129864601,0.28901032600664917,0.16330771087356152,0.5280655108936629,0.17719353182917277,0.663801172353773,0.5391552585435728,0.32061576414305387,0.3615546153801927,0.21553786446203219,0.3361232070276018,0.1769662376636211,0.23656443278002504,0.44377980028158204,0.5223888708605501,0.5839695446441406,0.24269209153905025,0.40845528404572234,0.226465759980933,0.2303976467241839,0.26531003946910797,0.2770833091224701,0.37896449715322955,0.6230818143208307,0.48897563091901697,0.42971749935330045,0.1627783877361571,0.23952033756799565,0.34370637780938734,0.4682428720579981,0.2543265852616242,0.32121783433696777,0.45188965936102904,0.23072569344802285,0.3247094243460016,0.26358193449075673,0.470072664581206,0.38179150684036,0.5339228205789922,0.2156767803791074,0.666102141638308,0.14052198951812295,0.22580108489336886,0.23496749371229428,0.2299416528788792,0.16841404195465856,0.3738683535785475,0.07679850265587722,0.5408557955380067,0.41802846194202536,0.40605772687847375,0.37987640238601283,0.4435954413874457,0.7241865195405812,0.5590542376044686,0.1431901009960806,0.4709374060927708,0.5203356131506272,0.30104483880169586,0.38813633573012474,0.26156297709456355,0.46180844841733276,0.235047338889487,0.36713414289936486,0.2775006032148869,0.43854547867167487,0.10173960639107961,0.24959375597950206,0.17184270173636312,0.49817938398754225,0.4326791431869012,0.3521289238219923,0.49010145777095965,0.3481392937456706,0.28871413908274995,0.26367298343368134,0.4497858060423789,0.214900126387174,0.4772356704661368,0.45832968177907374,0.3855844204516664,0.11053502569753271,0.22956302688836575,0.6431915430110194,0.33334089958496455,0.2535636449018609,0.13270146437331656,0.14057895896657122,0.6985628818588894,0.4246253100281936,0.27737919726575544,0.17618454998297756,0.42681612841076666,0.5509214367658261,0.08200189066563394,0.26066985418542515,0.2598023835115188,0.259863397130946,0.2730955993880828,0.223344562378747,0.4446469193161079,0.48840141849435514,0.4594856457326773,0.31112562424660967,0.18486564112626824,0.4395153295251362,0.47984070971306275,0.25164031834675094,0.4513417183157037,0.3085246576479546,0.6990304922023678,0.4273206004194088,0.3448273999586781,0.19840486415206704,0.3847537944038266,0.22401037533820056,0.4497858060423789,0.2841130705048842,0.30472144072447066,0.717105189985292,0.24533735347794372,0.4631313015682101,0.35228804429875643,0.3344288530756884,0.23377651960236812,0.6689039878002416,0.5167365226621015,0.2463277404717408,0.5030075447405009,0.46935059053372896,0.37585547228275884,0.4802812367484244,0.4947371808487171,0.3015650926716417,0.37607453995445317,0.2858205716628662,0.1864528002828622,0.4136307167506759,0.7158210286021035,0.38355931640630186,0.4404373299866397,0.4473599338299607,0.6297455442100915,0.6348508881040961,0.2894042290149121,0.3402087508398259,0.7163927810646964,0.5397335239798424,0.34066943736109306,0.35196970512171416,0.7957086475942364,0.39982178188581924,0.42219241216025727,0.5023887599633993,0.741628613994568,0.613689826496172,0.7140749608428196,0.46452677572148365,0.5820972160099296,0.40711627389353056,0.5333872618298179,0.7391338739852189,0.34068520701040733,0.43425713783437203,0.6067811440216694,0.5292287397087793,0.5073816274272085,0.2125804054365455,0.5032010397416424,0.4063204786468504,0.5627522965956875,0.6087459645037332,0.6065936643120947,0.5994469375634639,0.6410662047392044,0.6265546630781766,0.38855173147255495,0.37611147733174743,0.3395202789650831,0.34615240692110616,0.4298909386766861
2023-04-11 19:00:00,0.2557197041770625,0.5335968485461454,0.27017675910639793,0.19288401113768552,0.07926463106369339,0.49722089205321857,0.1874579740164515,0.5113929660589689,0.4286699480611887,0.25518412581636085,0.36444694920984055,0.10272851455237551,0.22805776033998787,0.11667354216070785,0.3106927842102491,0.2818257005370022,0.3725972564912011,0.532283821995468,0.3191662123355848,0.31456238635836437,0.25206606214941946,0.19576545347205307,0.3044761176810418,0.4109045528792779,0.2863482968238516,0.5178829845608541,0.32645367509648815,0.2820130987730008,0.09696121236926958,0.14297659127333423,0.477718266492512,0.4185836337070316,0.15781645524814888,0.2243139428974411,0.34545711986818745,0.3042947451571752,0.24054284557921496,0.17190666575451516,0.2953662255753843,0.3044772641095757,0.39587205378675316,0.18271086978352868,0.49363849653139785,0.21964619724196655,0.13412779050241708,0.16574682170326802,0.13303566961941116,0.144779687387652,0.22718077964899638,0.06293925414293368,0.42228134306323106,0.3286210682807591,0.3040375701270143,0.25702430731352993,0.29052145802919965,0.6171136491695495,0.47465762333464323,0.11713791370202083,0.3730294061641977,0.43773780009623753,0.161611670999264,0.3003956472160494,0.1851269278568757,0.3242363510206664,0.19713038936668714,0.28209861884887255,0.22074377284294291,0.32986412076846994,0.1781183247998371,0.17167221896386906,0.23369642741718444,0.34516867502551146,0.35079967559833813,0.2714682381283239,0.3824826461425682,0.3033282682728316,0.24988013513879587,0.1622986326500496,0.31451316632106274,0.12521488491600702,0.31928018519679074,0.3778668523697158,0.28819440163446475,0.044973253231230935,0.1384155354666423,0.46755699908281406,0.25727829604964086,0.33917464225405436,0.22413218880487365,0.23203630304628087,0.6050973237030581,0.25372495050119903,0.2584350109477518,0.06516860406788211,0.3466696677475259,0.42258987903819917,0.03912356758304293,0.18119322782546524,0.1688351026564918,0.19099101284338293,0.319297057672925,0.0890182806248602,0.27383794801967043,0.3732326280851382,0.3514624603887733,0.26243351452316094,0.1003518709118138,0.34534581642348205,0.43829395516107833,0.24765613399760983,0.3047950970346419,0.20966821085053075,0.6034545663871358,0.2834821380272452,0.2701165535969922,0.26360623840605724,0.2674604883531286,0.16038155023993814,0.31451316632106274,0.14739348865522534,0.1519850038862385,0.6112104985202091,0.2525173152211826,0.3961300501656699,0.18574386410411958,0.18969969242939433,0.1388565929186951,0.5921684631036829,0.42661247135466496,0.2208212724711189,0.38766199576251925,0.34444472787223285,0.3380337090534451,0.4506909604881479,0.3800472316525874,0.1360421309496077,0.28670660577073004,0.25843091867853246,0.11182699173265273,0.3288819060472889,0.6602314432941806,0.16658382258225227,0.29291913067131653,0.4207781205956858,0.5523865697092836,0.5585749427140597,0.24915725610111247,0.24096789919884481,0.5521063585555159,0.4462684960915384,0.293269174926147,0.25419438437956204,0.7464439301233017,0.2589001516639606,0.28158372331528086,0.4603101270322543,0.663324652096886,0.5047953338421666,0.6003967019555019,0.34070102561528387,0.4745334709153742,0.26560003842655683,0.5043869303438321,0.6468783242351457,0.2694997185913157,0.2955913425083766,0.46147450079167024,0.4988105640825694,0.27355530598795175,0.11485012473151687,0.32035494111570667,0.29837023922790223,0.5415837275985196,0.5672253103635165,0.5953039348710939,0.5743069796397899,0.5286213371047779,0.4911683439600694,0.2520457726418043,0.2622127266999481,0.29052997426995,0.24767745339067637,0.24142843949804182
2023-04-11 20:00:00,0.0,0.39332096899988844,0.0,0.0,0.0,0.3984035363024882,0.0,0.34528674330511444,0.29813799215330067,0.07024103096661408,0.3492554560584594,0.06334848114749589,0.12742393605941799,0.0,0.3334379768610364,0.0,0.2945534563042236,0.3893392963138349,0.14727575666691395,0.20115410470253192,0.25195837813077726,0.1322894420757679,0.2940101664528704,0.24909890608628418,0.19351765468403026,0.3774736900498122,0.24747893931009207,0.0,0.0,0.10531034959079184,0.31048870233607556,0.3617322236259354,0.09719238105868684,0.13093447831456761,0.2244389434104133,0.0,0.05893009790524484,0.0,0.15761641234614931,0.22655683143584843,0.29019930187105714,0.11709809636429658,0.3513439245609785,0.28870031693249754,0.0,0.11115940698114804,0.09038506802399274,0.15776916663817833,0.0,0.07975446054300982,0.24968463519258027,0.25665138911038987,0.24882416938221777,0.17190884016836946,0.16695613084498415,0.4046697891383586,0.36631614673413593,0.0,0.29256131465678614,0.2735325282611878,0.024143041638718363,0.2386776181828868,0.12924255678583735,0.24683018585267757,0.12225237611894828,0.16246159306630586,0.12035924710464228,0.2375219554675866,0.08878427040559261,0.12216711892726734,0.22248394359273088,0.1980168813688888,0.1612919874101392,0.20130504120188866,0.22540064956455647,0.20611463437654787,0.13735756849116507,0.024974283029410807,0.17099315483376168,0.07608045796747362,0.19925149821393484,0.24655032540238045,0.16396122585406456,0.03644683151017968,0.10484496234779568,0.3347737266263896,0.12500990718406205,0.2289411574312791,0.0,0.0,0.3826862137448537,0.15126767264586802,0.15490035689032253,0.047753434439782375,0.2216142849345494,0.25896078527414346,0.08429603283375138,0.1401116235993256,0.08086505747000354,0.12005261328650829,0.20127231053841355,0.02115931999054696,0.15449935666657988,0.25188941541195886,0.23920948422844474,0.22576831626880675,0.06775141706460594,0.16925990628348223,0.34990582357958533,0.1607411804790822,0.17259598792699493,0.09221379345454397,0.4034757112479273,0.001294610782030087,0.1751753373071656,0.20573571590154643,0.13143406130519739,0.1388654999538611,0.17099315483376168,0.07968905893419174,0.08600819568115982,0.3852455886236751,0.1761224143159689,0.326200548071554,0.0,0.0,0.08850890583200018,0.3805339777649124,0.3072618692903841,0.18006875278568701,0.20186774418246053,0.19129868653690615,0.20564490764799742,0.37236170245622446,0.21427527696496612,0.057814602996691555,0.17784117063850266,0.20901788987256337,0.04983623305838772,0.3181792499830239,0.5306924491882276,0.0775203535720265,0.0,0.3606741251231144,0.34011995610681417,0.3451609392086885,0.2456141588795901,0.08472953340265066,0.481484171466672,0.414518713071943,0.191913670787914,0.08832304471438507,0.5827684287434828,0.1695372278530431,0.0,0.40575181905235924,0.5349512470412836,0.3999790184862618,0.4740744702550127,0.039131184380974,0.36121803157490157,0.1694013823345237,0.44851071459225555,0.5150217745208076,0.28608993966876817,0.03139891321308193,0.42568620829952813,0.38791242430264217,0.1655297617164839,0.06481325584111045,0.19735274394594307,0.24368283077557198,0.41559131793465814,0.5049275113157857,0.43132978847128844,0.4947508279221401,0.4635468174618108,0.4393598817267834,0.26348207889223385,0.17344907857452851,0.2350654725432269,0.12173354708384825,0.11567944502041241
2023-04-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12220582421829387,0.03950640956113186,0.0,0.0,0.11851922868339558,0.0,0.0,0.0,0.11621556762395567,0.0,0.0,0.0,0.0,0.0,0.0,0.11909737136429974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11618820516325096,0.0,0.11916545378873258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
