time,Sept-Rivières--Caniapiscau_1,Kamouraska_1,Nord-du-Québec_1,Témiscouata_1,Lac-Saint-Jean-Est_1,LaHaute-Gaspésie_1,Communauté-Urbaine-de-l'Outaouai_1,Rimouski-Neigette_1,Avignon_1,LesÎles-de-la-Madeleine_1,Vaudreuil-Soulanges_1
2023-01-02 01:00:00,0.06811059480549723,0.07960086182447808,0.062277704249966113,0.03883932264353621,0.04696968859364504,0.027622945059669703,0.08358971338987424,0.06558695321631244,0.014129442327046618,0.0,0.1961723975630804
2023-01-02 02:00:00,0.0,0.06655583702214152,0.016930175963721133,0.03947004474603165,0.08290407018825288,0.0,0.09763587490873354,0.06390837093847754,0.0003930712122651242,0.0,0.03153808439161048
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661487124063385,0.025141796833912388,0.0
2023-01-02 19:00:00,0.09668902904568084,0.27719124411171303,0.014584358303284865,0.3895021499071508,0.11684285503877614,0.24180173026637455,0.06855895740269813,0.4098942868274208,0.3495823135931445,0.032410364740724125,0.038725165898557866
2023-01-02 20:00:00,0.16425139484180445,0.2753173223755167,0.08289500837563407,0.4012220423111056,0.13008468749191826,0.3190691050163045,0.0782076825787655,0.5791551866706518,0.34828904628519475,0.05728028308790486,0.1252711872272923
2023-01-02 21:00:00,0.20786567109357118,0.3022739238640679,0.1529833578323069,0.39536313548154434,0.20636262832542726,0.3713979386498082,0.17544181137873366,0.5673711070463912,0.3264429076711165,0.11197621132319725,0.25005629710875243
2023-01-02 22:00:00,0.306278797271868,0.3734931316523788,0.18807464567084198,0.3423036411670334,0.2056749722381233,0.35864073477913294,0.3360263774010969,0.5132631698544007,0.1725824660380882,0.1327976923490201,0.15998445715495294
2023-01-02 23:00:00,0.22222829631498953,0.3298833583495198,0.16633556106595399,0.39567828527497756,0.1958252631458731,0.33097024438114936,0.48113963858453673,0.44656193065164596,0.15392129277487526,0.0653635742081163,0.2669600488393038
2023-01-03 00:00:00,0.13886435756017693,0.2721698527932193,0.1297603788604072,0.21472724405594196,0.1365022451591537,0.2574629912046752,0.4486304790215563,0.2954318345314022,0.12009416630243379,0.04487064888433349,0.26232745719406253
2023-01-03 01:00:00,0.07985063875298822,0.20642298502626666,0.05876017384286132,0.18289952996743736,0.16259749233049708,0.21577273268944866,0.4071046141955662,0.31966349406846295,0.052174328150408324,0.013995806474780777,0.2720917929795286
2023-01-03 02:00:00,0.0,0.13058920564412566,0.008048192845323222,0.10431681525633918,0.02280735205835084,0.0,0.4253814268186932,0.2291630697330356,0.027370920516441116,0.0,0.197764261219471
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.03804502519432863,0.0,0.0,0.08125418377143503,0.24786452053728425,0.0
2023-01-03 19:00:00,0.09411515227326873,0.019412360218023752,0.013220174109407316,0.02329709456850198,0.17962743467545958,0.11769088147054582,0.050518123803460054,0.08663491620489241,0.05220502231692932,0.3880463525214384,0.007647550668293441
2023-01-03 20:00:00,0.2988434184768607,0.07571125260767606,0.048106515796514066,0.06314284572082172,0.23781308771306087,0.3482916139607556,0.0766198438891273,0.42134609008170953,0.117946059208523,0.444317864710305,0.04499071914947584
2023-01-03 21:00:00,0.38451402875026747,0.2486727968894967,0.08759232218198693,0.13698609985289273,0.3133259548870594,0.5153457390573317,0.19517543866925396,0.6379253083252029,0.33944266969014975,0.5323325469324586,0.11684228826501006
2023-01-03 22:00:00,0.3004182758287081,0.4794157285185849,0.11216666506166408,0.3986044229748801,0.45322408631571154,0.44163971663414064,0.15996401047141146,0.6298443320669851,0.4366739909163517,0.552817309931955,0.17742009742776613
2023-01-03 23:00:00,0.21054044052249038,0.5789915212564768,0.1224797549760966,0.39984198601768284,0.4923889134105611,0.4884774452036,0.10925386554783836,0.6397956491801766,0.4460000391892044,0.4256502826402368,0.09539076329456152
2023-01-04 00:00:00,0.08363295290947255,0.437365984287424,0.09305587225961832,0.3231122803963571,0.21782741603048836,0.4553252099013559,0.3265597275874039,0.4655103377907088,0.2911691581578756,0.08597973042865097,0.3795127134142368
2023-01-04 01:00:00,0.03387400032419272,0.4204062359306331,0.06027258495113196,0.2939908012127253,0.14429931457634695,0.27505146394393337,0.05380073711355877,0.3627639629340824,0.22443317661151124,0.040795769096704404,0.1524571913377651
2023-01-04 02:00:00,0.0,0.14885649538230525,0.018879105328188636,0.1372555589099575,0.1980218614759634,0.0,0.038460997232121916,0.3045180095715667,0.07116435243263812,0.0,0.009948380132010546
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.006122677367998357,0.0,0.0,0.01674837627553972,0.008553838109877929,0.0
2023-01-04 19:00:00,0.2150924172291254,0.20896608217157528,0.039543089245898076,0.2826011064922515,0.1020718998425546,0.3073079285117061,0.04282601217188462,0.19162285746629037,0.09500980256934474,0.0690081896969134,0.004205714410709308
2023-01-04 20:00:00,0.3698565124260888,0.40084590570036194,0.18671279626185355,0.44666393009903116,0.46117263077251264,0.4311649973978106,0.0629006643796122,0.33442050790538536,0.1785176352494988,0.1566465119693772,0.03413541601943553
2023-01-04 21:00:00,0.5464496674117362,0.49752529915725024,0.31516098551534544,0.6403236846956545,0.5735993471664388,0.4326616585708033,0.04428012916746628,0.5954681302698472,0.33164204779387674,0.22089603007489667,0.035492473833801066
2023-01-04 22:00:00,0.6304097268283959,0.6199225294732688,0.3915269642878241,0.5943782248849334,0.5666918216347143,0.47726370317555816,0.0941230006275211,0.6805920785938321,0.3639500127943716,0.2701665306411361,0.13041192092403134
2023-01-04 23:00:00,0.624983878216656,0.5669128724752132,0.40120492696433324,0.4705148321178524,0.7213541936401687,0.37882925492921704,0.08597138912137703,0.6398149052094559,0.47360486567981186,0.5108965030384558,0.14105828525909697
2023-01-05 00:00:00,0.532446975707913,0.5884677329510323,0.3556764702755186,0.47157133427479037,0.7300429069522353,0.3962942946148493,0.05565716956724454,0.639985560586743,0.4889685857399372,0.4351708880101823,0.12259457672022979
2023-01-05 01:00:00,0.35957464403482864,0.5019952322650209,0.2288815835498941,0.4526732923103077,0.6287281751123923,0.2774072441103508,0.011313248802744315,0.5176893274250167,0.43598946062515864,0.291301219878,0.016469477052043435
2023-01-05 02:00:00,0.0,0.2500865257276709,0.07286088556757446,0.2473179948540655,0.4398185228225627,0.0,0.0015121881646033791,0.4006896243942994,0.366006997993311,0.0,0.0029850309843480866
2023-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,4.4078589045710575e-06,0.0,0.0,2.2853266230410238e-05,0.004534500077855011,0.0
2023-01-05 19:00:00,0.41871937601919135,0.04128426855673439,0.10869258013715236,0.046181952136620075,0.04673576900103002,0.06364917794128797,0.058010480505729954,0.08658377277161117,0.04533170315873729,0.03244795160829916,0.0014683848748758368
2023-01-05 20:00:00,0.6276440571353629,0.09768080466987018,0.3055825167561638,0.16465810749081305,0.09424112667474997,0.15621265601954665,0.028340254314517963,0.19855984674212046,0.19029238504304885,0.07724908984947251,0.0171769452712385
2023-01-05 21:00:00,0.7428887334491022,0.03840214406191052,0.46231342696379324,0.0568141040525751,0.11400872596567704,0.23860204395334952,0.03555315502491216,0.13565923709196606,0.2899848948298975,0.1473894803107673,0.048842006067810605
2023-01-05 22:00:00,0.790928155784482,0.09820930471785709,0.5477389794407533,0.0743873533482649,0.16392163610033356,0.3217697503584303,0.06104762483631969,0.1073833737427679,0.302449943406988,0.2257267275522615,0.04395946294710459
2023-01-05 23:00:00,0.7648033797041712,0.038660721557337026,0.5366618777450238,0.04581246834176309,0.48907790742077495,0.15988153988921394,0.08079361381839119,0.07547645092748635,0.1351352125472988,0.1263533384973937,0.03846211768785439
2023-01-06 00:00:00,0.6864730729904828,0.046439163390015394,0.48669245439354264,0.036707918692190825,0.4916799673121983,0.08753689230069198,0.048315236829733765,0.09021649711659627,0.06894758887075193,0.1041195840373909,0.14674793514360046
2023-01-06 01:00:00,0.5048915062610755,0.01861442375777869,0.3067068943092104,0.02937652760793284,0.052856822639477774,0.025277204355855714,0.039055825912173624,0.025125092746671622,0.030659734397712045,0.029805188881943123,0.07175094093605007
2023-01-06 02:00:00,0.0,0.03238036099727065,0.09308212175750724,0.0698449252326151,0.011495937213456833,0.0,0.0029276083506214502,0.01921680075127202,0.010149290129934811,0.0,0.02535604332719782
2023-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.002025122483834034,0.0,0.0,0.005213223643172099,0.02018885085600609,0.0
2023-01-06 19:00:00,0.08095422190020418,0.05444405374630925,0.01958457201877115,0.04025662107638326,0.03431169155736361,0.021389248414329588,0.03231613886567148,0.04026204945955878,0.04072125355907301,0.07032574008249769,0.13762957644825605
2023-01-06 20:00:00,0.17901274076232646,0.038927423676122015,0.0669937037039584,0.049642392834770656,0.08111093119857307,0.07981742744557267,0.05479581337894652,0.04727798552818696,0.11052133892750338,0.183797139489986,0.17515453957526358
2023-01-06 21:00:00,0.334005107940291,0.0915010429025259,0.1346988199406895,0.11430776943370755,0.1497280952256101,0.3598090685801914,0.15089727093679225,0.11661095635578507,0.16966030492599957,0.4082556690890969,0.15086351836111073
2023-01-06 22:00:00,0.3765534752551296,0.09230048629111444,0.1696268112042933,0.10856432196241883,0.22969319749799424,0.4006497305823421,0.21885188943314202,0.1527266960604902,0.222289804157262,0.4207667963796551,0.21404396640378032
2023-01-06 23:00:00,0.3511620545803608,0.06242167949606656,0.16567481321762897,0.08498840677945507,0.19856784421238263,0.344250087549151,0.14149771940766992,0.12079070110227529,0.10404898388363774,0.3937826233323763,0.2689238393145727
2023-01-07 00:00:00,0.22518374368249583,0.0927959923215753,0.12877417686723852,0.0749294177223327,0.09550360083264879,0.20947404891498284,0.09307277832911,0.08366053769284999,0.15253874372239729,0.37514657427477216,0.15703832682443
2023-01-07 01:00:00,0.0902814781016343,0.05507301433701167,0.0634136865165088,0.04696001188685439,0.06665654864172381,0.13745522986421854,0.0725164524977348,0.051006766927971514,0.11817664167818098,0.16962215007331458,0.13943204265932418
2023-01-07 02:00:00,8.028188194749383e-06,0.08688317494221216,0.0131075471444551,0.025969585797981913,0.06543451496363487,0.0,0.046825402976900465,0.0009264162294289078,0.05709288612724801,0.0,0.11042153238512654
2023-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.01004717706926426,0.0,0.0,0.03176722314536799,0.04406228088524359,0.0
2023-01-07 19:00:00,0.0452259761569486,0.16925698664044073,0.021897371631403345,0.15814030781411437,0.26797467508390427,0.0501527639981917,0.0773440662372548,0.05138447576627488,0.051530192169355685,0.11466161986073913,0.08060257923354769
2023-01-07 20:00:00,0.14665052280304258,0.2464681701566502,0.1672291942750135,0.18464117098274585,0.3065757596414566,0.14622320812421283,0.25319795758396463,0.1256501469768521,0.12096530022869975,0.3130597517228682,0.20450563888117337
2023-01-07 21:00:00,0.2796297136833949,0.22600026134990112,0.3046220539599238,0.1294165753243157,0.3740224963661464,0.20588247910493265,0.553982335221771,0.19983488594795584,0.2295106163020419,0.4597438740072512,0.23668985565907563
2023-01-07 22:00:00,0.326398261217072,0.21144536584679785,0.36805825738507053,0.10572338728278674,0.5329381139002229,0.11388530876297413,0.6230195517994254,0.3364730348572123,0.2216988539027654,0.5427406325768716,0.3940263387946911
2023-01-07 23:00:00,0.3412086498281864,0.2328530115806405,0.3645467755903515,0.11734707303808989,0.5272124150801336,0.0960964903612,0.7116303504393368,0.3016230381159645,0.15626204413080924,0.49834488532973203,0.41975058104704266
2023-01-08 00:00:00,0.31162496490336006,0.47941094667027073,0.32764476054325276,0.32258385327667904,0.6790007336477469,0.05151635735013123,0.6964039604254132,0.3722932428783491,0.07959934074190393,0.2086363928000555,0.43568267011841433
2023-01-08 01:00:00,0.14171446490678288,0.384496728618193,0.18968500982633363,0.2853483539007929,0.578966999770434,0.029523160664040114,0.6888460050875377,0.31983802712856124,0.06643342458639788,0.03161893698569946,0.4723642128372223
2023-01-08 02:00:00,0.009111633371707041,0.30220408502945467,0.027541139840158782,0.2122112132711404,0.4072759176498679,0.00975506809352923,0.5383821370613348,0.2347389833226756,0.01714048060884084,0.0,0.44492845255841007
2023-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.012417801544279291,0.0,0.0,0.3999882532437255,0.05669113072497422,0.0
2023-01-08 19:00:00,0.15805535604757104,0.5466764862854564,0.05173651481349244,0.574082544822533,0.43061960366964663,0.22582958230893874,0.49227741805082964,0.43125115359425376,0.5829607763256814,0.026949385157921283,0.5079870903836085
2023-01-08 20:00:00,0.23026090534821134,0.6771803630933717,0.21296504982050415,0.7203635723091263,0.6613629052890297,0.418399765423223,0.6933625225233416,0.5765534610276067,0.7435531274060614,0.049546971962175536,0.6960393406809079
2023-01-08 21:00:00,0.2731186592115731,0.7815655235675237,0.34963664631016533,0.7828453905201938,0.7498047198528536,0.5061160654034769,0.7886763896736853,0.5794850166865988,0.8055659151655279,0.15451175404366002,0.7925023497695235
2023-01-08 22:00:00,0.2669058106741476,0.7643804372529676,0.40247869301377703,0.8120641901551269,0.7278637516871382,0.5406905340215965,0.8162308463052456,0.6418058096759556,0.7429156241568068,0.11243138622455946,0.8279769832690044
2023-01-08 23:00:00,0.23472033910133067,0.7813156023767069,0.4041823256556366,0.7928129185587103,0.6270813963636126,0.46411641001864534,0.8184157480728524,0.7791955114934647,0.6273730342469546,0.09050405372349546,0.8274373051364248
